0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
-73,-73,-72,-70,-70,-66,-73,-70,-71,-73,-65,-71,0,-73,0,0,-73,-70,0,0,-67,-71,-70,-66,-73,0,-73,0,-69,-73,-73,-72,-71,-72,-71,-70,-70,-71,-73,-73,-72,-70,-74,-66,-72,-73,-72,-72,-72,-71,0.46,2.35
-20,-20,-46,-60,-57,-58,-54,-47,-45,-50,-49,-20,-50,-53,-41,-63,-20,-20,-65,-54,-58,-40,-20,-20,-62,-61,0,-50,-50,-59,-61,-65,-66,-71,-61,-62,-64,-68,-63,-66,-50,-65,-60,-67,-67,-66,-69,-70,-74,-65,4.94,1.07
-73,-72,-72,-72,0,0,0,0,-74,0,0,-72,-72,-73,-72,-65,-72,-73,-74,-71,-74,-68,-73,-72,-73,-70,-74,-71,-72,-71,-72,-72,-70,-63,-73,-68,-71,-69,-72,-76,-69,-72,-70,-72,-72,-73,-72,-73,-69,-71,0.65,4.56
-73,-72,-71,-70,-70,-69,0,-69,-66,-70,-72,-74,-70,-72,-71,-73,-68,-72,-72,-69,0,-70,-70,-70,-68,-72,-66,-67,-70,-71,-69,-71,-73,-67,-72,-73,-72,-71,-73,0,-73,-72,-73,-72,-74,-73,0,-73,-70,-72,0.7,0.58
-74,-72,-71,-72,0,-73,-73,-74,-71,-73,-73,-73,-73,-72,-70,-71,-72,-72,-73,-72,-69,-74,-72,-73,-70,-73,-71,-72,0,-73,-73,-72,-68,-71,-69,-70,-74,-69,-71,-69,-69,-66,-66,-70,-70,-71,0,-68,-70,-72,0.39,4.28
-52,-67,-70,-57,-67,-58,-63,-66,-65,-57,0,-45,-68,-66,-64,-65,-49,-65,-62,-58,-62,-58,-65,-71,-68,-68,-61,-61,-66,-60,-48,-66,-66,0,0,0,0,-66,-64,-68,-69,-69,-70,-71,-67,-68,-70,-72,-71,-69,2.94,1.09
-65,-61,-63,-74,-64,-63,-66,-63,-72,-72,-71,-61,0,-66,-56,-63,-58,-65,-58,-64,-63,-59,-66,-57,-20,-60,-69,-65,-49,-58,-55,-57,-63,-51,-51,-20,-56,-20,-60,-20,-49,-49,-20,-52,-47,-20,-48,-57,-58,-58,4.25,3.55
-73,-72,-72,-72,-70,-72,-72,-72,-72,-72,-74,-74,-73,-71,-73,-74,-72,-72,-73,-73,-71,-70,-73,-71,-70,-71,-74,-71,-71,-72,-73,-72,-72,-73,-71,-72,-72,-71,-67,-69,-72,-73,-67,-69,-73,-68,0,-72,-69,0,0.7,4.47
-72,-70,-73,-73,-73,-67,-72,-71,-67,-72,-72,-73,-72,-73,-72,-73,-73,-72,-73,-73,-71,-73,-70,-71,-72,-71,-71,-71,-72,-69,-71,-72,-72,-74,-72,-71,-74,-72,-74,-67,-72,-71,-74,-70,0,-67,0,-73,0,0,0.18,2.27
-60,-55,-59,-62,-53,-46,-66,-64,-41,-60,-64,-63,-54,-54,-58,-61,-60,-63,0,0,0,-67,-58,-20,-61,-63,-27,-67,-56,-45,-64,-44,-58,-67,-53,-64,-59,-67,-60,-58,-73,-66,-66,-67,-73,-71,-68,-69,-70,-67,3.58,1.09
-67,-70,-54,-69,-62,-62,-60,-67,-63,-67,-68,-70,-62,-63,-73,-61,-59,-57,-60,-61,-20,-63,-40,-65,-60,-66,-51,-56,-71,-56,-63,-60,0,-68,-67,-53,-59,-54,-65,-64,-62,0,-69,-62,-67,0,-63,-65,-66,-62,3.55,2.83
-68,-68,-72,-73,-66,-66,-65,-65,-67,-65,-68,-20,-74,-68,-41,-71,-68,-69,-50,-62,-70,-67,-56,-66,-68,-56,-67,-68,-42,-52,-57,-63,0,-66,-57,-50,-68,-54,-65,-64,-61,-65,-57,-57,-60,-69,-64,-72,-63,-64,3.01,3.58
-71,-73,-69,-68,-72,-70,-68,-75,-71,-69,-73,-66,-72,-70,-70,-71,-72,-69,-66,-68,-66,-73,-71,-71,-72,-69,-72,-66,-69,-71,-69,-71,-72,-70,-71,0,-71,-71,-60,-72,-69,-72,-69,-73,-69,-73,-66,-72,0,-72,0.51,3.38
-67,-66,-62,-64,-56,-63,-49,-61,-65,-59,-64,-56,-31,-57,-20,-20,-20,-20,-49,-56,-53,-20,-20,-60,-58,-20,-54,-20,-58,-20,-46,-20,-20,-26,-57,-62,-55,-57,-43,-50,-65,-58,-66,-64,-58,-50,-20,-60,-65,-68,4.84,2.31
-66,-68,-64,-69,-68,-71,-72,-72,-69,-71,-73,0,0,0,0,-69,-73,-68,-70,-68,-61,-68,-69,-68,-65,-67,-66,-65,-58,-71,-63,-64,-66,-70,-69,-70,-67,-69,-71,-72,-67,-69,-67,-72,-72,-68,-69,-73,-73,-70,1.54,1.85
-73,-72,-71,-74,-73,-72,-72,-72,-74,-73,-72,-72,-72,-72,-72,-68,-73,-74,-73,-69,-72,-75,-74,-70,-73,-73,-73,-74,-73,-72,-71,-72,-73,0,0,-70,0,-74,0,-73,-69,0,0,0,0,-68,-72,-71,0,-70,0.5,4.74
-68,-72,-68,-66,-65,-68,-70,-63,-58,-57,-65,-67,-67,-64,-58,-66,-65,-67,-64,-68,-61,-64,-69,-69,-67,-60,-58,-58,-65,-68,-62,-69,-69,-63,-63,-70,-66,-71,-72,-73,-72,-68,-65,-73,-68,-70,-71,-72,-70,-68,2.31,1.5
-72,-72,-72,-71,-69,-72,-73,-72,-73,-65,0,-71,-70,-67,-73,-73,-71,-69,-70,-68,0,-60,-67,-65,-63,-68,-72,-71,-70,-70,-57,-71,-71,-67,-65,0,0,0,-67,0,0,-71,-67,-71,-64,-68,-63,-68,-64,-71,1.93,4.23
-69,-69,-71,-72,-73,-68,-72,-64,-64,-73,-70,-68,-72,-71,-74,-67,-72,-61,-59,-68,-61,-66,-64,-64,-63,-59,-66,-74,-69,-65,-57,-67,-62,-20,-56,-67,-69,0,-67,-54,-50,-59,-57,-58,0,-60,-51,0,-64,0,3.38,4.48
-73,-71,-74,-71,-74,-73,-72,-73,-73,-73,-72,-73,-72,0,-74,-72,-73,-72,-74,-71,-72,-72,-71,-72,-72,-71,-72,-71,-72,-72,-74,-68,-73,-72,-75,-73,-67,-70,-68,-73,-73,-72,-65,-71,-72,-71,-73,-73,-72,-68,0.35,4.8
-71,-72,-71,-73,-60,-71,-66,-68,-69,-71,-69,-68,0,-70,-62,-72,-68,-68,-69,-70,-61,-69,-60,-72,-69,-72,-70,-70,-63,-35,-68,-60,-56,-51,-70,-62,-66,-67,-20,-56,-62,-64,-67,-59,-50,-67,-65,-66,-71,-67,3.3,4.61
-70,-70,-73,-71,-72,-74,-69,-71,-61,-73,-72,-71,-72,-72,-71,-72,-72,-69,-73,-71,-69,-72,-70,-72,-72,-72,-73,-68,-73,-74,-71,-73,-70,-65,-70,-73,-72,0,-73,-71,-73,-72,-73,-72,-71,-71,-72,-72,-71,-72,0.47,1.49
-72,-70,-68,-69,-60,-71,-73,-68,-72,-73,-58,-65,-66,-69,-66,-62,-66,-66,-70,-74,-62,-61,-70,-72,-61,-67,-55,-69,-68,-68,-71,-64,-70,-70,-71,-68,-68,-56,-73,-68,-70,-65,-70,-68,-69,-68,-72,-72,-70,-70,2.0,1.98
-72,-69,-72,-73,-71,-71,-72,-72,-72,-71,-71,-72,-73,-71,-73,-70,-66,-72,-74,-70,-67,-73,-66,-65,-72,-70,-73,-64,-71,-71,-71,-71,-70,-66,0,0,-65,-68,-70,0,-65,-70,-63,0,-70,0,0,-72,0,0,1.69,4.89
0,-73,0,0,-74,-75,-71,-73,0,-73,-72,0,-64,-71,0,-66,-71,-71,-71,-72,-72,-67,-73,-72,-71,-72,-64,-71,-71,-72,-71,-72,-70,-60,-72,-68,-67,-72,-66,-68,-67,-66,-69,-70,-65,-64,-67,-67,-70,-69,1.51,4.07
-68,-71,-73,-72,-72,-72,-72,0,-73,-69,-66,-73,-64,-71,-69,-65,-68,-58,-73,-55,-63,-70,-57,-61,-71,-71,-70,-69,-65,-62,-68,0,-63,-20,-63,-63,-20,-55,-61,-59,-52,-56,-64,-20,-46,-57,-20,-37,-60,-42,4.59,4.96
-71,-72,-74,0,-73,-70,-72,-71,-72,-71,-72,-68,0,-70,-70,-71,-73,-68,-71,0,-73,-74,-72,-72,-69,-72,-69,-73,-72,-72,-73,-71,-69,-71,-73,-73,-72,-73,-73,-70,-72,-73,-72,-70,-73,-73,-72,-74,-75,-73,0.18,1.36
-61,-65,-64,-63,-66,-61,-59,-63,-65,-64,-56,-66,-63,-65,-61,-65,-68,-67,-65,-69,-63,0,-65,-66,-68,-63,-62,-65,-65,-64,-71,-67,-66,-70,-61,-65,-60,-72,-71,-67,-70,-70,-68,-70,-71,-68,-72,-72,-73,-71,2.42,0.72
-66,-72,-76,-63,-67,-66,-71,-67,-56,-68,-67,-69,-71,-72,-67,-53,-65,-62,-61,-68,-54,-68,-63,-59,-64,-53,-66,-68,-60,-64,-64,-66,-65,-35,0,0,-53,-59,-50,-55,-63,-66,-67,-67,-66,-71,-63,-65,-42,-64,3.43,3.17
-73,-71,-71,-69,-71,-73,0,-69,-68,-72,-72,-72,-71,-74,-72,-69,-73,-70,-72,-72,-68,-74,-70,-72,-73,-63,-73,-70,-68,-71,-71,-65,-72,-71,-73,-72,-72,-71,-70,-71,-72,-73,0,-75,-72,-73,-72,-70,-72,-74,0.72,2.06
-70,-65,-67,-61,-66,-68,-64,-65,0,0,0,0,-69,-57,-71,-52,-66,-69,-64,-67,-65,-72,-67,-67,-62,-71,-67,-71,-71,0,-70,-67,0,-66,-72,-71,-69,-70,-73,-71,-72,-73,-71,-72,-73,-68,-70,-69,-70,-72,2.52,0.4
0,0,-72,-73,-67,-68,-72,-65,-69,-68,-70,-70,-70,-67,-72,-61,0,-72,-72,-68,-73,-68,-72,-72,-73,-65,-72,-66,-69,-68,-67,-70,-67,-68,-70,-68,-69,-69,-63,-72,-68,-72,-70,-73,-70,-71,-72,-72,-74,-71,1.34,1.78
-71,-74,-71,-71,-72,-72,-68,-70,-73,-72,-71,-74,-73,-69,-71,-70,-69,-70,-72,-65,-70,-68,-72,-72,-71,-72,-72,-70,-69,-70,-65,-71,-67,-73,-68,-71,-70,-59,-70,-73,-65,-62,-72,-71,-71,-71,-65,-69,-73,-71,1.29,3.12
-20,-30,-59,-58,-20,-28,-20,-20,-20,-44,-55,-39,-59,-61,-62,-47,-67,-45,-21,-53,-20,-54,-61,-60,-29,-58,-53,-62,-53,-51,-60,-41,-55,-68,-50,-64,-67,-66,-57,-71,-64,-71,-66,-68,-70,-72,-71,-74,-73,-69,4.86,0.95
-69,-69,-73,-70,-68,-68,-71,-66,-68,-72,-71,-72,-66,-71,-70,-72,-72,0,0,-69,-71,-72,-70,-70,-72,-70,-63,-69,-69,-70,-70,-73,-71,-73,-73,-67,-70,-73,-69,-73,-69,-71,-68,-75,-64,-73,-72,-74,-73,-71,0.96,2.04
-41,-39,-53,-44,-30,-20,-63,-62,-20,-54,-52,-57,-63,0,-60,-42,-66,-64,-63,-20,-66,-65,-48,-65,-63,-57,-64,-68,-65,-66,-66,0,-50,-57,-68,-69,-69,-71,-73,-69,-69,-72,-70,-71,-72,-67,-71,-66,-71,-70,4.05,0.21
-60,-52,-54,-48,-52,-63,-62,-55,-20,-20,-68,-55,-43,-64,-20,-50,-20,-61,-62,-51,-34,-48,-33,-54,-30,-50,-35,-46,-63,-42,-62,-20,-46,-53,-20,-60,-65,-68,-68,-67,-63,-59,-64,-70,-52,-65,-55,-69,-68,-63,4.75,1.66
-71,0,-72,-73,-72,-72,-69,-72,-73,-66,-66,-70,-72,-70,-68,-71,-69,-67,-67,-63,-73,-65,-69,-67,-67,-66,-68,-70,-68,-62,-66,-67,-68,-59,-62,-61,-67,-67,-64,-69,-58,-66,-55,-68,-59,-55,-56,-67,-56,-20,3.4,4.95
-73,-70,-69,-67,-68,-55,-68,-66,-67,-72,-68,-74,-67,-61,-64,-61,-65,-66,-67,-67,-64,-69,-56,-72,-70,-67,-69,-60,-64,0,-65,-67,-62,-72,-68,-63,-65,-64,-66,-61,0,-64,-65,-59,-63,-63,-71,-58,-65,-61,3.12,3.77
-71,0,0,0,0,0,0,-72,-72,-71,-71,-66,-66,-66,-73,-69,-68,-72,-69,-71,-72,-67,-66,-66,-74,-64,-70,-74,-66,-70,-71,-74,-63,-70,-70,-68,-71,-70,-68,-68,-72,-68,-70,-68,-72,-65,-70,-69,-71,-71,1.3,3.04
-72,-73,-72,-71,-72,-73,-71,-69,-68,-72,-68,-72,-72,-73,-74,-71,-72,-72,-74,-72,-70,-76,-71,-72,-70,-71,-70,-72,-66,-72,-71,-72,-72,-73,-72,-68,-73,-73,-68,-71,0,-73,0,-73,0,-74,-74,-73,-72,-74,0.41,1.45
-67,-72,-67,-70,-70,-59,-68,-61,-69,-58,-61,-72,-64,-64,-66,-53,-72,-64,-60,-71,-71,-70,-68,-64,-73,-72,-70,-71,-65,-67,-69,-67,-72,-70,-69,-65,-71,-71,-70,-68,-71,-75,-68,-72,-63,-72,-72,-72,-72,-71,1.99,0.08
-73,-72,-73,-74,-73,-71,-72,-68,-70,-68,-68,-71,-73,-73,-70,-73,-73,-72,-66,-72,-71,-70,-49,-73,-72,-67,-72,-71,-67,-72,-72,-71,-72,-68,-71,-70,-72,-73,-72,-68,-73,-73,-72,-71,-72,-71,-72,-67,-64,-73,0.61,2.63
-68,-71,-70,-68,-72,-71,-71,-68,-75,-74,-71,-64,-72,-73,-72,-71,0,0,-61,-69,-67,-66,-69,-62,-70,-69,-55,-63,-67,-73,-67,-62,0,-70,-62,-65,-71,-69,-71,-42,-66,-68,-69,-74,-65,-71,-67,-68,-65,-66,1.99,3.59
-71,-72,-69,-71,-73,-74,0,-72,-70,-74,-71,-74,-74,-74,-69,-70,-74,-72,-72,-70,-71,-72,-71,-67,-72,-72,-71,-70,-71,-70,-68,-73,-68,-72,-70,-68,-72,-73,-69,-73,-72,-70,-72,-74,-72,-71,-67,-70,-68,-69,0.92,4.28
-68,-67,-62,-68,-65,-67,-46,-68,-59,-68,-62,-58,-56,-66,-58,-61,-20,-48,-20,-64,-60,0,-60,0,0,0,0,0,-66,-44,-63,-44,-45,-53,-54,-20,-20,-61,-68,-49,0,-68,-65,-65,-66,-49,-63,-71,-67,-68,3.81,2.71
-71,-71,-75,-70,-72,-72,-73,-74,-72,-70,-73,-72,-69,-67,-72,-71,-64,-68,-73,-71,-71,-66,-71,-71,-66,-69,-70,-72,-70,-70,-67,-67,0,-66,-70,-70,-72,-73,-67,-71,-66,-64,-72,-71,-69,0,-68,-71,-71,-71,1.26,3.19
-73,-71,-72,-73,-73,-74,-72,-71,-72,-73,-74,-72,-71,-70,-69,-74,-74,-70,-70,-73,-69,-71,-73,-74,-69,-75,-72,-72,-69,-72,-71,-67,-72,-72,-71,-71,-69,-73,-73,0,0,-72,0,-73,0,-72,0,-67,-69,0,0.62,3.5
-74,-71,-71,-71,-72,-71,-73,-73,-73,-71,-71,-72,-70,-72,-67,-72,-69,-72,-70,-70,-69,-72,-71,-68,-72,-72,-73,-70,-68,-72,-69,-70,-73,-71,-75,-72,-73,-68,-68,-68,-70,-70,-69,-74,-73,-61,-70,-66,0,-69,1.27,4.57
-68,-67,-69,-69,-72,-73,-73,0,-72,-71,-71,-72,-72,-68,-68,-70,-70,-65,-64,-68,-71,-70,-73,-61,-68,-67,-69,-66,-61,-59,-64,-64,-60,-68,-63,-66,-62,-61,-20,-50,-20,-50,-42,-64,-61,-59,-20,-20,-20,-51,4.71,4.97
-61,-60,-57,-51,-69,-52,-62,-47,-66,-57,-67,-59,-61,-61,-47,-60,-63,-64,-66,-20,-59,-62,-61,-53,-63,-68,-50,-71,-32,-53,-59,-61,-60,-67,-58,-62,-69,-65,-69,-53,-70,-54,-56,-68,-68,-70,-69,-67,-72,-67,3.39,2.3
-64,-68,-65,-62,-72,-68,-52,-70,-57,-62,-71,-52,-61,-62,-63,-57,-68,-60,-70,-67,-63,-62,-70,-67,-69,-67,-60,-61,-63,-56,-59,-64,-66,-72,-71,-65,-74,-72,-70,-67,-69,-72,-69,-71,-74,-72,-71,-72,-73,-72,2.94,0.1
-70,-70,-70,-72,-66,-63,-68,-66,-67,-70,-61,-69,-68,-69,-68,-57,-64,-70,-66,-72,-62,-63,-73,-72,-66,-69,-72,-48,-65,-70,-69,0,-65,-72,-70,0,-72,-71,-68,-68,-71,-73,-70,-70,-74,-72,-69,-70,-71,-69,1.76,0.52
-70,-71,-73,-71,-75,-71,-71,-73,-72,-73,-71,-68,-71,-72,-74,-71,-73,-72,-73,-70,-72,-72,-71,-72,-74,-71,-73,-74,-68,-74,-71,-72,-72,-72,-74,-72,-71,-70,-72,-71,-73,-73,-71,-70,-73,-71,-72,-73,-72,-73,0.04,3.33
-70,-70,-66,-69,-68,-68,-69,-69,-63,-69,-67,-48,-65,0,0,-68,-65,-63,0,0,0,-70,-65,0,-70,0,0,0,-67,-64,-66,-60,-63,-65,-68,-38,-66,-55,-64,0,-57,-72,-67,-65,-57,-73,-69,-73,-73,-72,2.33,1.72
-20,-65,-50,-20,-20,-36,-20,-59,-62,-48,-42,-20,-59,-20,-51,-58,-20,0,-43,-59,-65,-56,-20,-47,-65,-50,-61,-58,-62,-65,-64,-60,-58,-54,-62,-69,-60,-69,-45,-64,-63,-72,-72,-68,-72,-70,-72,-62,-72,-71,4.87,1.03
-62,0,-48,0,-63,-60,0,-69,-68,0,0,-56,-63,-36,-59,-25,-49,-59,-61,-62,-59,-65,-66,-28,-65,-26,-58,-62,-61,-50,-65,-52,-57,-65,-64,-60,-68,-49,-69,-64,0,-66,-65,-73,-66,-67,-65,-73,-70,-72,3.39,1.85
-73,-72,-72,-71,-69,-71,-73,-71,-72,0,-71,-70,-67,-66,-73,-63,-71,-72,-63,-55,-51,-71,-68,-72,-69,-65,-69,-72,-66,-63,-68,-58,-58,-72,-51,-61,-31,-65,-53,-63,-64,-60,-64,-55,-52,-50,-56,-44,-65,-64,3.51,4.63
-70,-72,-73,-71,-72,-70,-72,-74,-73,-67,-69,-68,-72,-72,-73,-71,-71,-73,-72,-72,-73,-72,-71,-74,-72,-67,-72,-74,-73,-70,-73,-72,-73,-72,-72,-71,-72,-71,-69,-71,-71,-73,-72,-74,-73,-73,-73,-73,-73,-73,0.06,1.02
-73,-72,-70,-73,-72,-70,-73,-73,0,-72,-70,-70,-73,-72,-71,-71,-74,-71,-73,-73,-70,-69,-74,-72,-71,-70,-72,-65,-70,-64,-74,-66,-66,-71,-70,-68,-65,-67,-71,-71,-71,-71,-70,-73,-70,-69,-72,-72,-73,-69,0.98,3.08
-72,-74,-74,-73,-66,0,-70,-70,0,-73,-73,0,0,-70,-72,-74,-69,-70,0,-64,0,0,0,0,-66,0,-73,-66,-73,0,-69,-67,-73,-72,-69,-63,-73,-71,-73,-73,-71,-69,-71,-73,-73,-71,-74,-71,-72,-74,0.96,2.51
-73,-65,-71,-65,-71,-69,-69,-62,-74,-58,-67,-70,-68,-68,-64,-67,-59,-62,-73,-69,-71,-66,-67,-60,-63,-64,-65,-58,0,-72,-67,0,0,0,0,-54,-69,-68,-66,-69,-67,-72,-70,-72,-64,-69,-58,-68,-72,-68,2.54,1.74
-71,-72,-73,-72,-71,-71,-73,-71,-73,-73,-73,-73,-70,-65,-72,-69,-71,-73,-73,-71,-73,-73,0,0,0,-73,0,-67,0,0,-71,-72,-72,-72,0,-71,-71,-73,-72,-70,-70,-65,-71,-73,-69,-72,-72,0,-73,-71,0.29,3.81
-68,-72,-69,0,-68,-63,-67,-70,-70,-65,-60,-71,-66,-67,-63,-71,-73,-61,-61,-71,-72,-67,-72,-69,-63,-73,-69,-61,-71,-66,-65,0,0,-71,-69,0,0,-70,-70,-69,-64,-69,-72,-67,-68,-72,-72,-65,-62,-72,1.71,1.88
-70,-70,-67,-71,-74,-71,0,-65,-71,-71,-72,-64,-71,-65,-74,-60,-67,-63,-49,-61,-69,-64,-68,-68,-65,-68,-59,-63,-58,-39,-51,-56,-68,-66,-59,-62,-48,-45,-40,-47,-62,-59,-62,0,-20,-20,-32,-47,-43,0,4.16,4.43
-66,-71,-65,-69,-68,-52,0,-64,-70,-68,-69,-69,-69,-72,-62,-67,-65,-57,-69,-58,-61,-72,-67,-68,-64,-65,-68,-65,-68,-67,-68,-68,-73,-65,-70,-58,-71,-70,-71,-71,-61,-63,-70,-66,-72,-65,-64,-71,-66,0,2.21,1.91
-74,-69,-70,-73,-74,-71,-70,-69,-71,-70,-67,-71,-71,-69,-71,-72,-70,-65,-68,-69,-63,-69,-70,-69,-69,-69,-65,-69,-66,-70,-74,-67,-67,-67,-67,-68,-68,-65,-67,0,0,-66,-65,-65,-68,-67,-63,-72,-70,-71,1.94,2.87
-70,-71,-69,-72,-69,-64,-69,-65,-66,-73,-67,-58,-73,-68,-71,-69,-67,-63,-68,-68,-68,-68,-65,-67,-67,0,-66,-68,-66,-61,-58,-64,-55,-58,-43,-56,-61,-67,-63,-64,-62,-61,-63,0,-63,-69,-67,-66,-58,-73,3.02,4.28
0,0,0,0,-72,-73,-74,-73,-72,-71,-72,-73,-68,-69,-73,-72,-72,0,-71,-72,-70,-72,-74,-72,-72,-69,-70,-71,-73,-72,-73,-72,-72,-72,-71,-73,-72,-74,-73,-67,-70,-71,-69,-69,-71,-72,-74,-72,-64,-69,0.84,4.7
-54,-70,-68,-67,-64,-71,-64,-70,-67,-63,-73,-66,-68,-61,-62,-61,-67,0,-65,-39,-62,-54,-44,-49,-50,-35,-50,-63,-52,-58,-20,-44,0,-43,-56,-41,-20,-56,-55,-48,-53,-20,-63,-65,-61,-60,-20,-63,-66,-65,4.88,3.44
-67,-64,-60,-67,-68,-67,-74,-65,0,-70,-68,-66,-66,-65,-69,-63,-64,-66,-67,-61,-69,-56,-57,-61,-35,-61,-66,-66,-55,-59,-63,-60,-63,-46,-20,-62,-41,-47,-20,0,-53,-58,-70,-65,-60,-65,-58,-69,-66,0,3.51,3.45
-71,-68,-72,-70,-72,-67,-71,0,-71,-72,-73,-70,-70,-65,-72,-67,-63,-55,-65,-62,-70,-57,-67,-66,-66,-58,-74,-68,-62,-64,-64,-69,-62,-59,0,-62,-59,-61,-68,-64,0,-69,-68,-63,-69,-67,-59,-68,-67,-67,2.87,4.01
-58,-20,-54,-20,-23,-61,-36,-51,-52,-67,-61,-53,0,0,0,0,-68,-69,-46,0,0,0,0,0,0,0,0,0,0,-40,-57,-20,-65,-58,-67,-65,-63,-67,-71,-72,-70,0,-67,-68,-70,-72,-71,-70,-72,-71,3.75,0.34
-65,-61,-63,-68,-68,-60,-70,-61,-64,-56,-63,-51,-20,-51,-56,-20,0,-20,-61,-64,-55,-61,-61,-63,-62,-62,-55,-55,-20,-57,-55,-20,-51,-27,0,0,-55,-48,-68,-62,-65,-66,-53,-62,-66,-65,-66,-65,-60,-68,4.27,2.5
-70,-66,-72,-72,-62,-70,-74,-69,-72,-71,-71,-67,-71,-71,-70,-69,-72,-67,-67,-71,-62,-63,-65,-70,-63,-68,-64,-70,-57,-66,-59,-69,-68,-68,-58,-65,-65,-64,-58,-68,-70,-64,-67,-70,-71,-64,-63,-69,-68,-66,2.49,3.61
-73,-68,-73,-72,-72,-70,-72,-72,-71,-69,-72,-71,-74,-74,-72,-68,0,-67,0,0,0,-72,-73,0,-71,-71,0,-73,0,0,-73,-73,0,-62,-72,0,0,-69,0,-71,-66,0,-68,0,-68,-72,-72,-72,-72,-72,0.84,3.58
-74,-74,-73,-71,-74,-69,-72,-71,-69,-69,-71,-72,-67,-73,-74,-67,0,-68,-71,-70,-74,-71,-72,-74,-68,-68,-72,-71,-69,-66,-72,-72,-67,-72,0,0,-72,-72,-74,-74,-69,-72,-71,-73,-72,-73,0,-72,-71,-73,0.44,1.59
-64,-60,-66,-58,0,-66,-57,-65,-69,-69,-64,-69,-67,-53,-60,-69,-66,-61,0,-60,0,-71,-62,0,0,0,-60,-64,0,0,-65,0,-69,-68,-70,-61,-64,-73,-72,-73,-72,-66,-73,-68,-65,-71,-71,-73,-68,-72,2.66,1.0
-70,-67,-67,-62,-67,-71,-70,-60,-69,-69,-74,-64,-51,-64,-69,-66,0,-73,-63,-62,-60,-59,-67,-66,-71,-62,-64,-58,-71,-59,-64,-65,-69,-64,-65,-63,-64,0,-68,-66,-68,-71,0,0,0,0,-63,-70,-68,0,2.28,2.63
-65,-72,-72,-74,-67,-70,-66,-74,-62,-68,-71,-71,-68,-70,-52,-68,-68,-70,-64,-70,-64,0,-71,0,-57,-62,-58,0,-56,0,-67,-65,-70,-64,-69,-43,-62,-61,-62,-61,-58,-67,-64,-64,-65,-57,-71,-71,-71,-60,2.75,3.65
-56,-46,-66,-55,-53,-67,-65,-62,-55,-53,-58,-58,-44,-66,-70,-65,-66,-67,-62,-58,-62,-63,-65,-60,-68,-69,-65,-69,-58,-58,-59,-67,-65,-62,-62,-68,-73,-66,-71,-68,-70,-72,-66,-73,-73,-72,-72,-71,-72,-74,3.11,0.87
-72,-73,-72,-73,-74,-70,-71,-65,-71,-70,-73,-69,-72,-71,-70,-71,-75,-73,-73,-72,-72,-73,-68,-68,-70,-72,-71,-72,-70,-69,-72,-72,-73,-69,-75,-73,-73,-71,-69,-72,-71,-68,-69,-70,0,-73,-67,-72,-71,0,0.52,2.6
-63,-64,-48,-56,-67,-66,-60,-54,-57,-65,-60,-65,-61,-64,-56,-68,-50,-53,-39,-54,-65,-60,-58,-61,-60,-66,-65,-65,-59,-60,-67,-50,-60,-68,-62,-62,-59,-63,-67,-56,-58,-60,-71,-56,-65,-70,-67,0,-71,-70,3.24,2.01
-69,-68,-55,-56,-65,-68,-61,-58,-23,-66,-57,0,-50,-60,-55,-56,-66,-43,-49,-47,-43,-57,-20,-52,-67,-57,-53,-46,-20,-20,-20,-66,0,-20,-22,-46,-53,-60,-60,-20,-64,-64,-57,-41,-64,-60,-60,-65,0,-71,4.14,2.57
0,-73,-70,-71,-71,-72,-71,-72,-72,-75,-72,-72,-70,-68,-71,-69,-71,-74,-68,-71,-69,-64,-67,-61,-65,-69,-69,-65,-70,-66,-71,-71,-70,-68,-61,-72,-66,-67,-53,-63,-53,-68,-66,-72,-52,-67,-62,-63,-58,-66,2.71,4.71
-71,-75,-72,-71,-72,-71,-66,-71,-71,-73,-73,-72,-72,-66,-73,-74,-72,-70,-67,-67,-70,-68,-72,-69,-69,-64,-67,-69,-69,-66,-64,-65,-68,-65,-64,-69,-64,-69,-67,-65,-69,-71,-71,-67,-66,-72,-66,-72,-67,-58,1.73,3.73
0,-68,-74,-64,-68,-70,-71,-68,-71,-68,-67,-67,-60,-66,-71,-62,-70,-65,-60,-62,-69,-71,-56,-64,-68,-68,-65,-64,-71,-68,-59,-70,-61,-57,-66,-65,-62,-58,-65,-69,-71,-51,-70,-65,-65,-63,0,0,0,-69,2.64,3.66
-69,-68,-63,-72,-71,-72,-73,-69,-70,-67,-69,-73,-67,-69,-70,-68,-73,-73,-71,-74,-72,-71,-71,-75,-70,-66,-71,-73,-71,-72,-71,-72,-72,-72,-72,-75,-70,-71,-69,-74,-64,-73,-73,-73,-74,-74,-74,0,-72,-73,0.75,0.65
-64,-72,-61,-71,-70,-68,-63,-72,-72,-68,-68,-63,-54,-65,-68,-67,-57,-51,-51,-58,-66,-55,-58,-59,-63,-60,-60,-70,-51,-51,-59,-60,-53,-51,-52,-68,-67,0,-68,-66,-66,-65,-61,-68,-57,-66,-20,0,-55,-64,3.56,3.13
